Date,Day,Time_Slot,Environment,Location,Connected_Devices,Download_Mbps_per_Device,Upload_Mbps_per_Device,Aggregate_Download_Mbps,Latency_ms,Signal_Strength_dBm,Dominant_Protocol,Packet_Loss_Percent
21-02-2024,Wednesday,04:00-06:00,Common,Open Campus/Quad,34,2.67,0.85,93.53,20.8,-49.8,Gaming,0.92
21-02-2024,Wednesday,06:00-08:00,Common,Open Campus/Quad,30,2.85,0.91,87.79,18.7,-49,HTTP/HTTPS,0.88
21-02-2024,Wednesday,08:00-10:00,Common,Open Campus/Quad,120,1.33,0.29,179.17,55.6,-51,Cloud Sync,1.1
21-02-2024,Wednesday,10:00-12:00,Common,Open Campus/Quad,120,1.31,0.4,176.05,51.2,-52.8,Gaming,1.27
21-02-2024,Wednesday,12:00-14:00,Common,Open Campus/Quad,118,1.31,0.36,173.38,49.2,-52.1,VoIP,1.41
21-02-2024,Wednesday,14:00-16:00,Common,Open Campus/Quad,114,1.34,0.46,170.53,50.6,-56.2,Social Media,1.5
21-02-2024,Wednesday,16:00-18:00,Common,Open Campus/Quad,96,1.51,0.46,158.58,34.7,-54.6,Remote Desktop,1.53
21-02-2024,Wednesday,18:00-20:00,Common,Open Campus/Quad,24,2.63,0.9,64.49,15.5,-55.3,HTTP/HTTPS,1.35
21-02-2024,Wednesday,20:00-22:00,Common,Open Campus/Quad,31,2.6,0.76,82.82,20.2,-55.3,HTTP/HTTPS,1.23
21-02-2024,Wednesday,22:00-00:00,Common,Open Campus/Quad,23,2.44,0.74,57.22,15.4,-54.4,Video Streaming,1.1
22-02-2024,Thursday,00:00-02:00,Common,Open Campus/Quad,28,2.42,0.6,69.65,19.4,-50.5,Cloud Sync,1.02
22-02-2024,Thursday,02:00-04:00,Common,Open Campus/Quad,25,2.71,0.74,69.42,11.1,-48.5,Remote Desktop,0.95
22-02-2024,Thursday,04:00-06:00,Common,Open Campus/Quad,27,2.42,0.68,66.95,15.2,-50.1,Remote Desktop,0.89
22-02-2024,Thursday,06:00-08:00,Common,Open Campus/Quad,30,2.49,0.6,76.76,20.7,-49.5,Social Media,0.86
22-02-2024,Thursday,08:00-10:00,Common,Open Campus/Quad,110,1.35,0.28,164.55,44.8,-49.8,HTTP/HTTPS,1.05
22-02-2024,Thursday,10:00-12:00,Common,Open Campus/Quad,128,1.2,0.26,173.24,48.3,-47.2,Social Media,1.26
22-02-2024,Thursday,12:00-14:00,Common,Open Campus/Quad,109,1.39,0.45,167.61,39.2,-47.3,Social Media,1.37
22-02-2024,Thursday,14:00-16:00,Common,Open Campus/Quad,117,1.33,0.42,174.08,45.6,-50.4,Video Streaming,1.48
22-02-2024,Thursday,16:00-18:00,Common,Open Campus/Quad,110,1.43,0.39,174.56,43.2,-52.6,HTTP/HTTPS,1.55
22-02-2024,Thursday,18:00-20:00,Common,Open Campus/Quad,26,2.79,0.94,74.33,6.5,-51,VoIP,1.37
22-02-2024,Thursday,20:00-22:00,Common,Open Campus/Quad,39,2.46,0.85,99.42,17.4,-50.7,HTTP/HTTPS,1.27
22-02-2024,Thursday,22:00-00:00,Common,Open Campus/Quad,23,2.84,0.88,66.75,7.7,-49.9,Video Streaming,1.14
23-02-2024,Friday,00:00-02:00,Common,Open Campus/Quad,23,2.67,0.7,62.82,5.3,-46.8,Video Streaming,1.03
23-02-2024,Friday,02:00-04:00,Common,Open Campus/Quad,34,2.44,0.76,85.61,7.7,-49.4,Video Streaming,0.98
23-02-2024,Friday,04:00-06:00,Common,Open Campus/Quad,27,2.55,0.77,70.46,21.9,-50.4,Gaming,0.92
23-02-2024,Friday,06:00-08:00,Common,Open Campus/Quad,35,2.28,0.58,82.29,27.1,-50.8,Social Media,0.89
23-02-2024,Friday,08:00-10:00,Common,Open Campus/Quad,118,1.28,0.43,169.11,54.8,-52.3,Video Streaming,1.1
23-02-2024,Friday,10:00-12:00,Common,Open Campus/Quad,122,1.27,0.31,174.01,48.6,-56.5,Remote Desktop,1.28
23-02-2024,Friday,12:00-14:00,Common,Open Campus/Quad,103,1.48,0.5,168.49,42.6,-55.4,VoIP,1.37
23-02-2024,Friday,14:00-16:00,Common,Open Campus/Quad,110,1.41,0.38,172.02,46.7,-55.1,Gaming,1.46
23-02-2024,Friday,16:00-18:00,Common,Open Campus/Quad,121,1.32,0.42,179.33,45.2,-53.6,Social Media,1.57
23-02-2024,Friday,18:00-20:00,Common,Open Campus/Quad,29,2.72,0.67,80.95,12.6,-51.6,Cloud Sync,1.39
23-02-2024,Friday,20:00-22:00,Common,Open Campus/Quad,27,2.55,0.73,70.62,8.2,-50.2,HTTP/HTTPS,1.25
23-02-2024,Friday,22:00-00:00,Common,Open Campus/Quad,32,2.59,0.74,85.23,18.6,-46.7,VoIP,1.15
24-02-2024,Saturday,00:00-02:00,Common,Open Campus/Quad,19,2.92,0.95,56.4,14.7,-46.5,Remote Desktop,1.03
24-02-2024,Saturday,02:00-04:00,Common,Open Campus/Quad,21,2.89,0.81,61.83,11.9,-44.1,HTTP/HTTPS,0.94
24-02-2024,Saturday,04:00-06:00,Common,Open Campus/Quad,17,2.97,0.89,51.32,11.8,-45.5,HTTP/HTTPS,0.86
24-02-2024,Saturday,06:00-08:00,Common,Open Campus/Quad,19,2.66,0.78,51.32,11.7,-47,Video Streaming,0.8
24-02-2024,Saturday,08:00-10:00,Common,Open Campus/Quad,69,1.74,0.4,128.17,25.9,-46.2,Video Streaming,0.89
24-02-2024,Saturday,10:00-12:00,Common,Open Campus/Quad,64,1.84,0.39,124.86,29.9,-46.8,VoIP,0.95
24-02-2024,Saturday,12:00-14:00,Common,Open Campus/Quad,66,1.81,0.44,126.94,25.7,-52.8,Social Media,1.01
24-02-2024,Saturday,14:00-16:00,Common,Open Campus/Quad,79,1.65,0.37,140.32,26.3,-53.6,HTTP/HTTPS,1.08
24-02-2024,Saturday,16:00-18:00,Common,Open Campus/Quad,72,1.82,0.44,139.85,32,-55.7,Gaming,1.13
24-02-2024,Saturday,18:00-20:00,Common,Open Campus/Quad,17,2.79,0.77,48.13,11.7,-51.4,Remote Desktop,1.01
24-02-2024,Saturday,20:00-22:00,Common,Open Campus/Quad,14,2.73,0.92,38.73,12.4,-49.3,HTTP/HTTPS,0.91
24-02-2024,Saturday,22:00-00:00,Common,Open Campus/Quad,16,2.64,0.55,42.91,12.4,-51.8,VoIP,0.83
25-02-2024,Sunday,00:00-02:00,Common,Open Campus/Quad,16,3.25,0.78,52.73,13.4,-48.6,Video Streaming,0.77
25-02-2024,Sunday,02:00-04:00,Common,Open Campus/Quad,18,3.16,0.99,57.83,11.8,-46.7,Video Streaming,0.72
25-02-2024,Sunday,04:00-06:00,Common,Open Campus/Quad,15,3.16,0.69,48.1,17.3,-46.7,Social Media,0.68
25-02-2024,Sunday,06:00-08:00,Common,Open Campus/Quad,19,3.01,0.61,58.16,13,-47.5,HTTP/HTTPS,0.66
25-02-2024,Sunday,08:00-10:00,Common,Open Campus/Quad,59,2.05,0.44,127.67,22.1,-50,Cloud Sync,0.75
25-02-2024,Sunday,10:00-12:00,Common,Open Campus/Quad,69,1.94,0.46,142.66,24.9,-48.5,HTTP/HTTPS,0.85
25-02-2024,Sunday,12:00-14:00,Common,Open Campus/Quad,60,2.03,0.6,128.86,19.4,-53.4,Gaming,0.91
25-02-2024,Sunday,14:00-16:00,Common,Open Campus/Quad,63,1.98,0.45,132.41,27.9,-54.1,Social Media,0.96
25-02-2024,Sunday,16:00-18:00,Common,Open Campus/Quad,76,1.72,0.48,140.18,27.1,-52.7,Video Streaming,1.04
25-02-2024,Sunday,18:00-20:00,Common,Open Campus/Quad,21,2.57,0.54,54.93,19.1,-49.3,HTTP/HTTPS,0.95
25-02-2024,Sunday,20:00-22:00,Common,Open Campus/Quad,21,2.77,0.72,59.31,8.5,-49.4,VoIP,0.88
25-02-2024,Sunday,22:00-00:00,Common,Open Campus/Quad,18,2.91,0.64,53.32,19.8,-51.3,Video Streaming,3.16
26-02-2024,Monday,00:00-02:00,Common,Open Campus/Quad,25,2.67,0.85,68.38,8.7,-49.6,HTTP/HTTPS,0.78
26-02-2024,Monday,02:00-04:00,Common,Open Campus/Quad,37,2.33,0.51,89.04,18.3,-48.7,HTTP/HTTPS,0.79
26-02-2024,Monday,04:00-06:00,Common,Open Campus/Quad,23,2.59,0.84,60.87,15.7,-52.1,Gaming,0.75
26-02-2024,Monday,06:00-08:00,Common,Open Campus/Quad,25,2.73,0.91,69.91,9.1,-52.6,Video Streaming,0.73
26-02-2024,Monday,08:00-10:00,Common,Open Campus/Quad,114,1.37,0.45,174.56,42.4,-52.1,Video Streaming,0.96
26-02-2024,Monday,10:00-12:00,Common,Open Campus/Quad,123,1.27,0.44,176.16,54,-52.3,HTTP/HTTPS,1.17
26-02-2024,Monday,12:00-14:00,Common,Open Campus/Quad,110,1.41,0.46,171.94,36.7,-52.6,HTTP/HTTPS,1.3
26-02-2024,Monday,14:00-16:00,Common,Open Campus/Quad,99,1.55,0.51,168.06,35,-54.9,Video Streaming,1.38
26-02-2024,Monday,16:00-18:00,Common,Open Campus/Quad,98,1.56,0.54,167.69,34,-53.1,VoIP,1.43
26-02-2024,Monday,18:00-20:00,Common,Open Campus/Quad,27,2.85,0.81,78.85,15.3,-52.3,HTTP/HTTPS,1.28
26-02-2024,Monday,20:00-22:00,Common,Open Campus/Quad,31,2.59,0.83,82.66,13.7,-54.2,Social Media,1.17
26-02-2024,Monday,22:00-00:00,Common,Open Campus/Quad,28,2.69,0.87,77.37,8,-54.3,HTTP/HTTPS,1.08
27-02-2024,Tuesday,00:00-02:00,Common,Open Campus/Quad,28,2.52,0.83,72.45,13.2,-51.7,Social Media,1
27-02-2024,Tuesday,02:00-04:00,Common,Open Campus/Quad,29,2.54,0.64,75.69,8.4,-50.1,HTTP/HTTPS,0.94
27-02-2024,Tuesday,04:00-06:00,Common,Open Campus/Quad,23,2.73,0.71,64.06,12.6,-51.5,Social Media,0.88
27-02-2024,Tuesday,06:00-08:00,Common,Open Campus/Quad,28,2.74,0.89,78.64,15.4,-49.7,HTTP/HTTPS,0.84
27-02-2024,Tuesday,08:00-10:00,Common,Open Campus/Quad,122,1.27,0.36,174.21,50.2,-48.6,Video Streaming,1.07
27-02-2024,Tuesday,10:00-12:00,Common,Open Campus/Quad,110,1.37,0.29,166.92,47.9,-50.5,HTTP/HTTPS,1.22
27-02-2024,Tuesday,12:00-14:00,Common,Open Campus/Quad,119,1.28,0.3,170,51.6,-52.7,Social Media,1.37
27-02-2024,Tuesday,14:00-16:00,Common,Open Campus/Quad,109,1.32,0.35,160.06,45.5,-50.9,Remote Desktop,1.46
27-02-2024,Tuesday,16:00-18:00,Common,Open Campus/Quad,112,1.33,0.46,165.62,44.8,-53,Video Streaming,1.54
27-02-2024,Tuesday,18:00-20:00,Common,Open Campus/Quad,29,2.39,0.68,71.3,15.2,-53.5,HTTP/HTTPS,1.37
27-02-2024,Tuesday,20:00-22:00,Common,Open Campus/Quad,23,2.71,0.55,63.74,21.7,-50.3,HTTP/HTTPS,1.22
27-02-2024,Tuesday,22:00-00:00,Common,Open Campus/Quad,32,2.44,0.77,80.52,27.3,-51.7,Social Media,1.12
28-02-2024,Wednesday,00:00-02:00,Common,Open Campus/Quad,27,2.62,0.88,72.42,19,-51.7,Video Streaming,6.19
28-02-2024,Wednesday,02:00-04:00,Common,Open Campus/Quad,28,2.68,0.89,76.87,20.8,-54.7,Remote Desktop,0.97
28-02-2024,Wednesday,04:00-06:00,Common,Open Campus/Quad,30,2.47,0.71,76.06,12.9,-52.2,Cloud Sync,6.69
28-02-2024,Wednesday,06:00-08:00,Common,Open Campus/Quad,25,2.9,0.68,74.25,12.6,-53.4,Social Media,5.2
28-02-2024,Wednesday,08:00-10:00,Common,Open Campus/Quad,114,1.35,0.29,171.65,51.5,-57.3,Social Media,1.07
28-02-2024,Wednesday,10:00-12:00,Common,Open Campus/Quad,114,1.36,0.37,172.39,53.4,-50.9,HTTP/HTTPS,1.23
28-02-2024,Wednesday,12:00-14:00,Common,Open Campus/Quad,112,1.34,0.32,166.55,41.9,-52.5,Gaming,1.35
28-02-2024,Wednesday,14:00-16:00,Common,Open Campus/Quad,112,1.36,0.45,169.76,39.8,-53.1,Cloud Sync,1.46
28-02-2024,Wednesday,16:00-18:00,Common,Open Campus/Quad,113,1.39,0.43,175.37,53.9,-51,Video Streaming,1.54
28-02-2024,Wednesday,18:00-20:00,Common,Open Campus/Quad,32,2.6,0.58,85.71,14.9,-47.6,VoIP,1.38
28-02-2024,Wednesday,20:00-22:00,Common,Open Campus/Quad,24,2.65,0.55,64.91,5.1,-51.4,HTTP/HTTPS,1.23
28-02-2024,Wednesday,22:00-00:00,Common,Open Campus/Quad,30,2.57,0.69,79.31,17.6,-51.7,Remote Desktop,1.13
29-02-2024,Thursday,00:00-02:00,Common,Open Campus/Quad,31,2.46,0.5,78.54,21.9,-50.8,Video Streaming,1.05
29-02-2024,Thursday,02:00-04:00,Common,Open Campus/Quad,25,2.55,0.73,65.28,11.8,-48.3,Remote Desktop,0.97
29-02-2024,Thursday,04:00-06:00,Common,Open Campus/Quad,21,2.74,0.83,58.57,16.3,-51.2,Video Streaming,0.89
29-02-2024,Thursday,06:00-08:00,Common,Open Campus/Quad,24,2.43,0.76,59.55,10.5,-49.2,Remote Desktop,0.84
29-02-2024,Thursday,08:00-10:00,Common,Open Campus/Quad,110,1.36,0.41,166.3,53.4,-54.1,Remote Desktop,1.04
29-02-2024,Thursday,10:00-12:00,Common,Open Campus/Quad,93,1.53,0.43,155.41,25.7,-51.8,Gaming,1.15
29-02-2024,Thursday,12:00-14:00,Common,Open Campus/Quad,106,1.42,0.44,166.31,39,-52.2,Cloud Sync,1.27
29-02-2024,Thursday,14:00-16:00,Common,Open Campus/Quad,129,1.19,0.28,172.99,62.2,-52.9,Video Streaming,1.44
29-02-2024,Thursday,16:00-18:00,Common,Open Campus/Quad,111,1.37,0.41,169.33,43.5,-56.3,Video Streaming,1.52
29-02-2024,Thursday,18:00-20:00,Common,Open Campus/Quad,30,2.55,0.84,78.6,15.4,-56.6,Cloud Sync,1.36
29-02-2024,Thursday,20:00-22:00,Common,Open Campus/Quad,23,2.66,0.71,62.56,4,-56,Social Media,8.04
29-02-2024,Thursday,22:00-00:00,Common,Open Campus/Quad,25,2.7,0.78,69.01,17.1,-52.8,Remote Desktop,1.1
01-03-2024,Friday,00:00-02:00,Common,Open Campus/Quad,30,2.47,0.84,76.02,15,-48.1,HTTP/HTTPS,1.02
01-03-2024,Friday,02:00-04:00,Common,Open Campus/Quad,25,2.53,0.75,64.63,21.4,-49.6,VoIP,0.95
01-03-2024,Friday,04:00-06:00,Common,Open Campus/Quad,29,2.34,0.81,69.72,12.6,-49.4,Social Media,0.9
01-03-2024,Friday,06:00-08:00,Common,Open Campus/Quad,28,2.6,0.55,74.74,6.8,-45.8,Video Streaming,0.86
01-03-2024,Friday,08:00-10:00,Common,Open Campus/Quad,123,1.3,0.31,180.15,53.9,-48.8,HTTP/HTTPS,1.09
01-03-2024,Friday,10:00-12:00,Common,Open Campus/Quad,106,1.47,0.32,172.47,44.5,-54.2,VoIP,1.22
01-03-2024,Friday,12:00-14:00,Common,Open Campus/Quad,115,1.34,0.31,172.38,42.8,-54,Social Media,1.36
01-03-2024,Friday,14:00-16:00,Common,Open Campus/Quad,110,1.38,0.29,168.12,44,-55.2,HTTP/HTTPS,1.45
01-03-2024,Friday,16:00-18:00,Common,Open Campus/Quad,113,1.35,0.34,169.94,45.3,-54.9,Gaming,1.54
01-03-2024,Friday,18:00-20:00,Common,Open Campus/Quad,25,2.66,0.67,68.06,20.7,-51.8,Video Streaming,1.36
01-03-2024,Friday,20:00-22:00,Common,Open Campus/Quad,31,2.49,0.84,79.36,20,-52.7,Cloud Sync,1.23
01-03-2024,Friday,22:00-00:00,Common,Open Campus/Quad,32,2.41,0.64,79.28,21.5,-52.6,Remote Desktop,1.13
02-03-2024,Saturday,00:00-02:00,Common,Open Campus/Quad,16,2.74,0.76,44.55,4,-50.6,Video Streaming,1.01
02-03-2024,Saturday,02:00-04:00,Common,Open Campus/Quad,21,2.75,0.66,58.82,6.6,-48.5,HTTP/HTTPS,0.93
02-03-2024,Saturday,04:00-06:00,Common,Open Campus/Quad,19,2.99,0.68,57.85,10.1,-50.2,VoIP,0.86
02-03-2024,Saturday,06:00-08:00,Common,Open Campus/Quad,16,2.9,0.8,47.12,13.3,-47,HTTP/HTTPS,0.79
02-03-2024,Saturday,08:00-10:00,Common,Open Campus/Quad,77,1.75,0.56,144.63,37.5,-50.2,Remote Desktop,0.9
02-03-2024,Saturday,10:00-12:00,Common,Open Campus/Quad,69,1.82,0.42,133.59,21.7,-53.8,Video Streaming,0.98
02-03-2024,Saturday,12:00-14:00,Common,Open Campus/Quad,67,1.86,0.47,132.42,27.3,-54.1,VoIP,1.03
02-03-2024,Saturday,14:00-16:00,Common,Open Campus/Quad,67,1.87,0.42,133.13,26.2,-52.8,Gaming,1.07
02-03-2024,Saturday,16:00-18:00,Common,Open Campus/Quad,78,1.72,0.48,144.52,33.1,-52.8,VoIP,1.13
02-03-2024,Saturday,18:00-20:00,Common,Open Campus/Quad,17,2.7,0.7,46.65,11.8,-52.7,VoIP,3.71
02-03-2024,Saturday,20:00-22:00,Common,Open Campus/Quad,14,2.8,0.85,39.66,12.1,-50.3,Video Streaming,0.91
02-03-2024,Saturday,22:00-00:00,Common,Open Campus/Quad,16,2.72,0.72,44.18,11.6,-49.6,VoIP,0.83
03-03-2024,Sunday,00:00-02:00,Common,Open Campus/Quad,15,2.92,0.86,44.47,13.1,-51.2,Social Media,0.77
03-03-2024,Sunday,02:00-04:00,Common,Open Campus/Quad,15,3.31,1.12,50.29,9.3,-48.3,Gaming,0.71
03-03-2024,Sunday,04:00-06:00,Common,Open Campus/Quad,14,2.83,0.83,40.06,12.5,-50.7,Gaming,0.67
03-03-2024,Sunday,06:00-08:00,Common,Open Campus/Quad,17,2.8,0.74,48.32,8.7,-49.2,Social Media,0.64
03-03-2024,Sunday,08:00-10:00,Common,Open Campus/Quad,66,1.89,0.42,132.71,34,-49.8,Remote Desktop,0.76
03-03-2024,Sunday,10:00-12:00,Common,Open Campus/Quad,75,1.75,0.46,140.6,27,-46.9,HTTP/HTTPS,0.88
03-03-2024,Sunday,12:00-14:00,Common,Open Campus/Quad,67,1.84,0.4,131.52,24.2,-54.2,HTTP/HTTPS,0.95
03-03-2024,Sunday,14:00-16:00,Common,Open Campus/Quad,70,1.77,0.6,132.06,30,-50.4,Social Media,1.01
03-03-2024,Sunday,16:00-18:00,Common,Open Campus/Quad,63,1.91,0.4,127.63,24.2,-49.1,Video Streaming,1.04
03-03-2024,Sunday,18:00-20:00,Common,Open Campus/Quad,16,2.55,0.53,41.44,16.9,-50.3,Gaming,0.94
03-03-2024,Sunday,20:00-22:00,Common,Open Campus/Quad,15,2.4,0.56,36.53,12.9,-53.1,Video Streaming,0.85
03-03-2024,Sunday,22:00-00:00,Common,Open Campus/Quad,17,2.98,0.7,51.5,11.2,-49.6,HTTP/HTTPS,0.79
04-03-2024,Monday,00:00-02:00,Common,Open Campus/Quad,25,2.63,0.77,67.27,18.3,-50.9,Cloud Sync,0.76
04-03-2024,Monday,02:00-04:00,Common,Open Campus/Quad,33,2.44,0.79,82.99,20.2,-50,Social Media,0.76
04-03-2024,Monday,04:00-06:00,Common,Open Campus/Quad,28,2.59,0.84,74.52,25.1,-48.2,HTTP/HTTPS,0.75
04-03-2024,Monday,06:00-08:00,Common,Open Campus/Quad,32,2.42,0.56,79.89,23.2,-52.1,Social Media,0.75
04-03-2024,Monday,08:00-10:00,Common,Open Campus/Quad,123,1.27,0.4,176.32,53.3,-52.7,Cloud Sync,1
04-03-2024,Monday,10:00-12:00,Common,Open Campus/Quad,103,1.46,0.41,165.41,38.9,-54.4,HTTP/HTTPS,1.14
04-03-2024,Monday,12:00-14:00,Common,Open Campus/Quad,113,1.34,0.35,169.08,51.4,-53.7,Gaming,1.29
04-03-2024,Monday,14:00-16:00,Common,Open Campus/Quad,106,1.42,0.42,166.72,39.5,-55.3,Gaming,1.39
04-03-2024,Monday,16:00-18:00,Common,Open Campus/Quad,120,1.25,0.4,168.49,46.7,-56.2,Video Streaming,1.5
04-03-2024,Monday,18:00-20:00,Common,Open Campus/Quad,33,2.47,0.76,83.95,10.4,-53.9,VoIP,1.35
04-03-2024,Monday,20:00-22:00,Common,Open Campus/Quad,26,2.53,0.85,67.37,4,-52.3,VoIP,1.22
04-03-2024,Monday,22:00-00:00,Common,Open Campus/Quad,28,2.54,0.54,72.98,15.7,-50.1,HTTP/HTTPS,1.11
05-03-2024,Tuesday,00:00-02:00,Common,Open Campus/Quad,32,2.46,0.67,80.95,7.4,-51.5,VoIP,1.04
05-03-2024,Tuesday,02:00-04:00,Common,Open Campus/Quad,29,2.52,0.61,75.01,20.1,-51.4,Remote Desktop,0.97
05-03-2024,Tuesday,04:00-06:00,Common,Open Campus/Quad,22,2.95,0.72,66.21,21.2,-52.9,Video Streaming,0.9
05-03-2024,Tuesday,06:00-08:00,Common,Open Campus/Quad,21,2.84,0.63,60.81,14.9,-52.2,Video Streaming,0.84
05-03-2024,Tuesday,08:00-10:00,Common,Open Campus/Quad,134,1.2,0.35,183.45,54,-53.3,Social Media,1.1
05-03-2024,Tuesday,10:00-12:00,Common,Open Campus/Quad,120,1.31,0.29,176.59,38.8,-55.2,Cloud Sync,1.27
05-03-2024,Tuesday,12:00-14:00,Common,Open Campus/Quad,114,1.37,0.29,173.81,48.7,-53.4,Social Media,7.78
05-03-2024,Tuesday,14:00-16:00,Common,Open Campus/Quad,120,1.29,0.37,172.99,51.7,-55.7,VoIP,1.51
05-03-2024,Tuesday,16:00-18:00,Common,Open Campus/Quad,113,1.36,0.41,171.6,47.3,-55.5,HTTP/HTTPS,1.58
05-03-2024,Tuesday,18:00-20:00,Common,Open Campus/Quad,28,2.59,0.6,74.41,20.9,-51.9,Cloud Sync,1.4
05-03-2024,Tuesday,20:00-22:00,Common,Open Campus/Quad,34,2.44,0.56,85.5,13.3,-53,Video Streaming,1.28
05-03-2024,Tuesday,22:00-00:00,Common,Open Campus/Quad,26,2.81,0.69,74.8,10,-50.1,HTTP/HTTPS,1.15
06-03-2024,Wednesday,00:00-02:00,Common,Open Campus/Quad,27,2.97,0.61,82.07,12.6,-51.1,Social Media,1.06
06-03-2024,Wednesday,02:00-04:00,Common,Open Campus/Quad,30,2.72,0.94,83.97,22.5,-50,HTTP/HTTPS,0.99
06-03-2024,Wednesday,04:00-06:00,Common,Open Campus/Quad,26,2.66,0.55,70.77,16.1,-50.3,Video Streaming,0.92
06-03-2024,Wednesday,06:00-08:00,Common,Open Campus/Quad,27,2.59,0.69,71.75,12.1,-49.8,Video Streaming,0.87
06-03-2024,Wednesday,08:00-10:00,Common,Open Campus/Quad,105,1.42,0.44,164.85,43.7,-52.9,Gaming,1.05
06-03-2024,Wednesday,10:00-12:00,Common,Open Campus/Quad,115,1.3,0.41,167.32,35.6,-54.2,VoIP,1.22
06-03-2024,Wednesday,12:00-14:00,Common,Open Campus/Quad,121,1.22,0.42,166.23,51.9,-55.9,Video Streaming,5.9
06-03-2024,Wednesday,14:00-16:00,Common,Open Campus/Quad,111,1.35,0.27,166.68,45.1,-53.9,HTTP/HTTPS,1.47
06-03-2024,Wednesday,16:00-18:00,Common,Open Campus/Quad,110,1.4,0.44,170.64,41,-56,HTTP/HTTPS,1.54
06-03-2024,Wednesday,18:00-20:00,Common,Open Campus/Quad,34,2.42,0.63,84.86,11.1,-57,Video Streaming,1.39
06-03-2024,Wednesday,20:00-22:00,Common,Open Campus/Quad,21,2.67,0.64,57.1,18.5,-54.8,VoIP,1.23
06-03-2024,Wednesday,22:00-00:00,Common,Open Campus/Quad,33,2.61,0.62,88.78,18.8,-52.6,Video Streaming,1.13
07-03-2024,Thursday,00:00-02:00,Common,Open Campus/Quad,31,2.53,0.87,80.78,21.6,-51.5,HTTP/HTTPS,1.05
07-03-2024,Thursday,02:00-04:00,Common,Open Campus/Quad,26,2.69,0.93,71.5,6.9,-50.2,HTTP/HTTPS,0.97
07-03-2024,Thursday,04:00-06:00,Common,Open Campus/Quad,33,2.55,0.52,86.68,21.2,-50,Gaming,0.93
07-03-2024,Thursday,06:00-08:00,Common,Open Campus/Quad,28,2.56,0.85,73.43,14.9,-51.8,HTTP/HTTPS,0.88
07-03-2024,Thursday,08:00-10:00,Common,Open Campus/Quad,109,1.37,0.34,165.41,45.3,-50.7,Social Media,1.07
07-03-2024,Thursday,10:00-12:00,Common,Open Campus/Quad,107,1.37,0.28,162.06,44.2,-53.8,HTTP/HTTPS,1.21
07-03-2024,Thursday,12:00-14:00,Common,Open Campus/Quad,106,1.38,0.48,161.33,41.1,-55.1,Remote Desktop,1.32
07-03-2024,Thursday,14:00-16:00,Common,Open Campus/Quad,106,1.4,0.47,164.18,37.1,-53.2,HTTP/HTTPS,1.41
07-03-2024,Thursday,16:00-18:00,Common,Open Campus/Quad,127,1.23,0.4,176.39,58.2,-56.5,VoIP,1.54
07-03-2024,Thursday,18:00-20:00,Common,Open Campus/Quad,29,2.51,0.7,74.84,20.1,-54.2,VoIP,1.38
07-03-2024,Thursday,20:00-22:00,Common,Open Campus/Quad,26,2.58,0.87,68.6,16.4,-51,HTTP/HTTPS,1.23
07-03-2024,Thursday,22:00-00:00,Common,Open Campus/Quad,24,2.45,0.56,60.1,6.6,-51.7,Video Streaming,1.11
08-03-2024,Friday,00:00-02:00,Common,Open Campus/Quad,23,2.6,0.77,60.98,9,-51.6,Video Streaming,1.01
08-03-2024,Friday,02:00-04:00,Common,Open Campus/Quad,25,2.63,0.69,67.3,17.1,-50.5,Video Streaming,0.94
08-03-2024,Friday,04:00-06:00,Common,Open Campus/Quad,28,2.51,0.65,72.21,9.8,-52.7,Social Media,0.89
08-03-2024,Friday,06:00-08:00,Common,Open Campus/Quad,26,2.44,0.63,65.03,14.9,-53.9,Video Streaming,0.84
08-03-2024,Friday,08:00-10:00,Common,Open Campus/Quad,106,1.42,0.34,166.53,39.6,-50.7,Video Streaming,1.03
08-03-2024,Friday,10:00-12:00,Common,Open Campus/Quad,104,1.45,0.3,165.86,47.1,-52.7,Social Media,1.17
08-03-2024,Friday,12:00-14:00,Common,Open Campus/Quad,113,1.29,0.35,162.65,38.3,-52.7,Video Streaming,1.31
08-03-2024,Friday,14:00-16:00,Common,Open Campus/Quad,108,1.36,0.35,163.28,38.1,-55.6,Cloud Sync,1.41
08-03-2024,Friday,16:00-18:00,Common,Open Campus/Quad,118,1.28,0.27,169.06,47.3,-53.1,Video Streaming,1.52
08-03-2024,Friday,18:00-20:00,Common,Open Campus/Quad,33,2.47,0.81,83.99,16.1,-54,VoIP,1.36
08-03-2024,Friday,20:00-22:00,Common,Open Campus/Quad,26,2.71,0.59,72.21,15.6,-51.4,VoIP,1.22
08-03-2024,Friday,22:00-00:00,Common,Open Campus/Quad,31,2.47,0.54,78.82,22.9,-54.4,Remote Desktop,1.12
09-03-2024,Saturday,00:00-02:00,Common,Open Campus/Quad,18,2.73,0.94,50,21,-54,Video Streaming,1.01
09-03-2024,Saturday,02:00-04:00,Common,Open Campus/Quad,17,2.59,0.74,44.78,13.1,-51.7,Video Streaming,0.92
09-03-2024,Saturday,04:00-06:00,Common,Open Campus/Quad,16,2.88,0.94,46.76,6.5,-46.2,Video Streaming,0.84
09-03-2024,Saturday,06:00-08:00,Common,Open Campus/Quad,19,3.13,0.67,60.56,6.2,-47.5,VoIP,6.25
09-03-2024,Saturday,08:00-10:00,Common,Open Campus/Quad,68,1.9,0.48,137.85,37.8,-47.9,VoIP,0.87
